## 1
## 부상 중인 데이비드 베컴 외에는 베스트 라인업을 대부분 가동한 레알 마드리드는 수중전으로 그라운드 컨디션이 나빠 초반부터 고전하다 선제골을 내줬다.
## 부상 중인 <데이비드 베컴:PER> 외에는 베스트 라인업을 대부분 가동한 <레알 마드리드:ORG>는 수중전으로 그라운드 컨디션이 나빠 초반부터 고전하다 선제골을 내줬다.
부상	부상	NNG	O
## <SK:ORG> <최정:PER>은 <21:NOH> 연속 경기 출루 기록을 이어갔고 <SK:ORG>는 홈 <8연승:NOH>의 휘파람을 불었다 ．
SK	SK	SL	B-ORG
_	_	_	O
최정은	최정은	NNP	O
_	_	_	O
21	21	SN	B-NOH
_	_	_	O
연속	연속	NNG	O
_	_	_	O
경기	경기	NNG	O
_	_	_	O
출루	출루	NNG	O
_	_	_	O
기록	기록	NNG	O
을	을	JKO	O
_	_	_	O
이	잇	VV	O
어	어+가	EC+VX	O
갔	았	EP	O
고	고	EC	O
_	_	_	O
SK	SK	SL	B-ORG
는	는	JX	O
_	_	_	O
홈	홈	NNG	O
_	_	_	O
8	8	SN	B-NOH
연승	연승	NNG	I-NOH
의	의	JKG	O
_	_	_	O
휘파람	휘파람	NNG	O
을	을	JKO	O
_	_	_	O
불	불	VV	O
었	었	EP	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 235
## 전창진 동부감독은 프로농구 사상 정규리그 최단 경기 200승 기록과 최소 경기 정규리그 우승에 이어 감독으로는 신선우 감독과 함께 가장 많은 세 번째 우승을 이루게 된다 .
## <전창진:PER> <동부:ORG>감독은 프로농구 사상 정규리그 최단 경기 <200승:NOH> 기록과 최소 경기 정규리그 우승에 이어 감독으로는 <신선우:PER> 감독과 함께 가장 많은 세 번째 우승을 이루게 된다 .
전창진	전창진	NNP	B-PER
_	_	_	O
동부	동부	NNP	B-ORG
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
프로	프로	NNG	O
농구	농구	NNG	O
_	_	_	O
사상	사상	NNG	O
_	_	_	O
정규	정규	NNG	O
리그	리그	NNG	O
_	_	_	O
최단	최단	NNG	O
_	_	_	O
경기	경기	NNP	O
_	_	_	O
200	200	SN	B-NOH
승	승	NNB	I-NOH
_	_	_	O
기록	기록	NNG	O
과	과	JC	O
_	_	_	O
최소	최소	NNG	O
_	_	_	O
경기	경기	NNP	O
_	_	_	O
정규	정규	NNG	O
리그	리그	NNG	O
_	_	_	O
우승	우승	NNG	O
에	에	JKB	O
_	_	_	O
이	잇	VV	O
어	어	EC	O
_	_	_	O
감독	감독	NNG	O
으로	으로	JKB	O
는	는	JX	O
_	_	_	O
신선우	신선우	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
세	세	MM	O
_	_	_	O
번째	번째	NNB	O
_	_	_	O
우승	우승	NNG	O
을	을	JKO	O
_	_	_	O
이루	이루	VV	O
게	게	EC	O
_	_	_	O
된다	되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 236
## - 어린이날을 맞이해 고양시 별무리주경기장에서 각종 묘기 선 보일 터 -
## - <어린이날:DAT>을 맞이해 <고양시:LOC> <별무리주경기장:LOC>에서 각종 묘기 선 보일 터 -
-	-	SO	O
_	_	_	O
어린이날	어린이날	NNP	B-DAT
을	을	JKO	O
_	_	_	O
맞이해	맞이하+여	VV+EC	O
_	_	_	O
고양시	고양시	NNP	B-LOC
_	_	_	O
별	별	NNG	B-LOC
무리	무리	NNG	I-LOC
주	주	MM	I-LOC
경기장	경기장	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
각종	각종	NNG	O
_	_	_	O
묘기	묘기	NNG	O
_	_	_	O
선	선	NNG	O
_	_	_	O
보일	보이+ㄹ	VV+ETM	O
_	_	_	O
터	터	NNB	O
_	_	_	O
-	-	SO	O

## 237
## (문의) 서울시 영등포구 영등포동 618-271 연일빌딩 5층 / 전화(02)844-9238 팩스(02) 844-9231
## (문의) <서울시:LOC> <영등포구:LOC> <영등포동 618-271:LOC> <연일빌딩 5층:LOC> / 전화(02)844-9238 팩스(02) 844-9231
(	(	SS	O
문의	문의	NNG	O
)	)	SS	O
_	_	_	O
서울시	서울시	NNP	B-LOC
_	_	_	O
영등포구	영등포구	NNP	B-LOC
_	_	_	O
영등포동	영등포동	NNP	B-LOC
_	_	_	I-LOC
618	618	SN	I-LOC
-	-	SO	I-LOC
271	271	SN	I-LOC
_	_	_	O
연일	연일	NNG	B-LOC
빌딩	빌딩	NNG	I-LOC
_	_	_	I-LOC
5	5	SN	I-LOC
층	층	NNG	I-LOC
_	_	_	O
/	/	SP	O
_	_	_	O
전화	전화	NNG	O
(	(	SS	O
02	02	SN	O
)	)	SS	O
844	844	SN	O
-	-	SO	O
9238	9238	SN	O
_	_	_	O
팩스	팩스	NNG	O
(	(	SS	O
02	02	SN	O
)	)	SS	O
_	_	_	O
844	844	SN	O
-	-	SO	O
9231	9231	SN	O

## 238
## 열성팬이 가장 많은 롯데 선수들의 이름이 먼저 떠오르고 이후 각 팀별 주축 선수나 프랜차이즈 스타들이 생각날 것이다 .
## 열성팬이 가장 많은 <롯데:ORG> 선수들의 이름이 먼저 떠오르고 이후 각 팀별 주축 선수나 프랜차이즈 스타들이 생각날 것이다 .
열성	열성	NNG	O
팬	팬	NNG	O
이	이	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
롯데	롯데	NNP	B-ORG
_	_	_	O
선수	선수	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
이름	이름	NNG	O
이	이	JKS	O
_	_	_	O
먼저	먼저	MAG	O
_	_	_	O
떠오르	떠오르	VV	O
고	고	EC	O
_	_	_	O
이후	이후	NNG	O
_	_	_	O
각	각	MM	O
_	_	_	O
팀	팀	NNG	O
별	별	XSN	O
_	_	_	O
주축	주축	NNG	O
_	_	_	O
선수	선수	NNG	O
나	나	JC	O
_	_	_	O
프랜차이즈	프랜차이즈	NNG	O
_	_	_	O
스타	스타	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
생각날	생각나+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 239
## 김인식 한화 감독은 "솔직히 팀이 계속 지면서 태균이 생각이 많이 나더라"고 털어놓은 바 있다 .
## <김인식:PER> <한화:ORG> 감독은 "솔직히 팀이 계속 지면서 <태균이:PER> 생각이 많이 나더라"고 털어놓은 바 있다 .
김인식	김인식	NNP	B-PER
_	_	_	O
한화	한화	NNP	B-ORG
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
"	"	SS	O
솔직히	솔직히	MAG	O
_	_	_	O
팀	팀	NNG	O
이	이	JKS	O
_	_	_	O
계속	계속	MAG	O
_	_	_	O
지	지	VV	O
면서	면서	EC	O
_	_	_	O
태	태	NNG	B-PER
균	균	NNG	I-PER
이	이	JKS	I-PER
_	_	_	O
생각	생각	NNG	O
이	이	JKS	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
나	나	VV	O
더라	더라	EF	O
"	"	SS	O
고	고	JKQ	O
_	_	_	O
털어놓	털어놓	VV	O
은	은	ETM	O
_	_	_	O
바	바	NNB	O
_	_	_	O
있	있	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 240
## 몇가지를 소개해보면 김태균이 자기 소개란에 별명을 '장동건, 얼짱, 꽃미남'이라고 적은 것을 빗댄 '김얼짱', 유니폼 윗 단추를 많이 풀어 헤치고 달린다고 해서 '김펄럭' 등이 있다 .
## 몇가지를 소개해보면 <김태균:PER>이 자기 소개란에 별명을 '<장동건:PER>, 얼짱, 꽃미남'이라고 적은 것을 빗댄 '<김얼짱:PER>', 유니폼 윗 단추를 많이 풀어 헤치고 달린다고 해서 '<김펄럭:PER>' 등이 있다 .
몇	몇	MM	O
가지	가지	NNB	O
를	를	JKO	O
_	_	_	O
소개해	소개하+여	VV+EC	O
보	보	VX	O
면	면	EC	O
_	_	_	O
김태균	김태균	NNP	B-PER
이	이	JKS	O
_	_	_	O
자기	자기	NP	O
_	_	_	O
소개	소개	NNG	O
란	란	JX	O
에	에	JKB	O
_	_	_	O
별명	별명	NNG	O
을	을	JKO	O
_	_	_	O
'	'	SS	O
장동건	장동건	NNP	B-PER
,	,	SP	O
_	_	_	O
얼짱	얼짱	NNG	O
,	,	SP	O
_	_	_	O
꽃	꽃	NNG	O
미남	미남	NNG	O
'	'	SS	O
이라고	이라고	JKQ	O
_	_	_	O
적	적	VV	O
은	은	ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
빗댄	빗대+ㄴ	VV+ETM	O
_	_	_	O
'	'	SS	O
김	김	NNP	B-PER
얼짱	얼짱	NNG	I-PER
'	'	SS	O
,	,	SP	O
_	_	_	O
유니폼	유니폼	NNG	O
_	_	_	O
윗	위	NNG	O
_	_	_	O
단추	단추	NNG	O
를	를	JKO	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
풀	풀	VV	O
어	어	EC	O
_	_	_	O
헤치	헤치	VV	O
고	고	EC	O
_	_	_	O
달린다고	달리+ㄴ다고	VV+EC	O
_	_	_	O
해서	하+여서	VV+EC	O
_	_	_	O
'	'	SS	O
김	김	NNP	B-PER
펄럭	펄럭	MAG	I-PER
'	'	SS	O
_	_	_	O
등	등	NNB	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 241
## [WHY+] 잘나가던 롯데, 공격야구 한계 맞았나 ?
## [WHY+] 잘나가던 <롯데:ORG>, 공격야구 한계 맞았나 ?
[	[	SS	O
WHY+	WHY++	SL+SW	O
]	]	SS	O
_	_	_	O
잘나가	잘나가	VV	O
던	던	ETM	O
_	_	_	O
롯데	롯데	NNP	B-ORG
,	,	SP	O
_	_	_	O
공격	공격	NNG	O
야구	야구	NNG	O
_	_	_	O
한계	한계	NNG	O
_	_	_	O
맞	맞	VV	O
았	았	EP	O
나	나	EC	O
_	_	_	O
?	?	SF	O

## 242
## 올 시즌 롯데 타선의 가장 큰 특징은 ‘공격적인 타격’이었다 .
## 올 시즌 <롯데:ORG> 타선의 가장 큰 특징은 ‘공격적인 타격’이었다 .
올	올	NNG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
롯데	롯데	NNP	B-ORG
_	_	_	O
타선	타선	NNG	O
의	의	JKG	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
특징	특징	NNG	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
공격적	공격적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
타격	타격	NNG	O
’	’	SS	O
이	이	VCP	O
었	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 243
## 김주찬을 대신해 나선 이승화는 수비가 발군이지만 타격감이 썩 좋지 못하다 .
## <김주찬:PER>을 대신해 나선 <이승화:PER>는 수비가 발군이지만 타격감이 썩 좋지 못하다 .
김주찬	김주찬	NNP	B-PER
을	을	JKO	O
_	_	_	O
대신해	대신하+여	VV+EC	O
_	_	_	O
나선	나서+ㄴ	VV+ETM	O
_	_	_	O
이승화	이승화	NNP	B-PER
는	는	JX	O
_	_	_	O
수비	수비	NNG	O
가	가	JKS	O
_	_	_	O
발군	발군	NNG	O
이	이	VCP	O
지만	지만	EC	O
_	_	_	O
타격	타격	NNG	O
감	감	XSN	O
이	이	JKS	O
_	_	_	O
썩	썩	MAG	O
_	_	_	O
좋	좋	VA	O
지	지	EC	O
_	_	_	O
못하	못하	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 244
## 정규시즌 개막과 함께 맹타를 휘두르던 롯데 타자들의 타격 페이스가 영원히 지속될 수는 없다 .
## 정규시즌 개막과 함께 맹타를 휘두르던 <롯데:ORG> 타자들의 타격 페이스가 영원히 지속될 수는 없다 .
정규	정규	NNG	O
시즌	시즌	NNG	O
_	_	_	O
개막	개막	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
맹타	맹타	NNG	O
를	를	JKO	O
_	_	_	O
휘두르	휘두르	VV	O
던	던	ETM	O
_	_	_	O
롯데	롯데	NNP	B-ORG
_	_	_	O
타자	타자	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
타격	타격	NNG	O
_	_	_	O
페이스	페이스	NNG	O
가	가	JKS	O
_	_	_	O
영원히	영원히	MAG	O
_	_	_	O
지속될	지속되+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
는	는	JX	O
_	_	_	O
없	없	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 245
## 김 코치는 “이승엽의 기분이 많이 좋아지고 있다 .
## <김:PER> 코치는 “<이승엽:PER>의 기분이 많이 좋아지고 있다 .
김	김	NNP	B-PER
_	_	_	O
코치	코치	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
이승엽	이승엽	NNP	B-PER
의	의	JKG	O
_	_	_	O
기분	기분	NNG	O
이	이	JKS	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
좋	좋	VA	O
아	아	EC	O
지	지	VX	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 246
## 이후 며칠간은 경기가 없어 새달 3일부터나 실전에 투입될 전망이다 .
## 이후 며칠간은 경기가 없어 새달 <3일:DAT>부터나 실전에 투입될 전망이다 .
이후	이후	NNG	O
_	_	_	O
며칠	며칠	NNG	O
간	간	NNB	O
은	은	JX	O
_	_	_	O
경기	경기	NNG	O
가	가	JKS	O
_	_	_	O
없	없	VA	O
어	어	EC	O
_	_	_	O
새달	새달	NNG	O
_	_	_	O
3	3	SN	B-DAT
일	일	NNP	I-DAT
부터	부터	JX	O
나	나	JX	O
_	_	_	O
실전	실전	NNG	O
에	에	JKB	O
_	_	_	O
투입될	투입되+ㄹ	VV+ETM	O
_	_	_	O
전망	전망	NNG	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 247
## 오승환의 체력 .
## <오승환:PER>의 체력 .
오승환	오승환	NNP	B-PER
의	의	JKG	O
_	_	_	O
체력	체력	NNG	O
_	_	_	O
.	.	SF	O

## 248
## 일단 삼성 오승환을 보고 웨이트 트레이닝에 열을 올리게 됐다 .
## 일단 <삼성:ORG> <오승환:PER>을 보고 웨이트 트레이닝에 열을 올리게 됐다 .
일단	일단	MAG	O
_	_	_	O
삼성	삼성	NNP	B-ORG
_	_	_	O
오승환	오승환	NNP	B-PER
을	을	JKO	O
_	_	_	O
보	보	VV	O
고	고	EC	O
_	_	_	O
웨이트	웨이트	NNG	O
_	_	_	O
트레이닝	트레이닝	NNG	O
에	에	JKB	O
_	_	_	O
열	열	NNG	O
을	을	JKO	O
_	_	_	O
올리	올리	VV	O
게	게	EC	O
_	_	_	O
됐	+었	+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 249
## 봉중근은 “규민이는 후배지만 팀에서 마인드가 가장 좋은 친구다 .
## <봉중근:PER>은 “<규민이:PER>는 후배지만 팀에서 마인드가 가장 좋은 친구다 .
봉중근	봉중근	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
규	규	NNG	B-PER
민이	민이	NNP	I-PER
는	는	JX	O
_	_	_	O
후배	후배+이	NNG+VCP	O
지만	지만	EC	O
_	_	_	O
팀	팀	NNG	O
에서	에서	JKB	O
_	_	_	O
마인드	마인드	NNG	O
가	가	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
좋	좋	VA	O
은	은	ETM	O
_	_	_	O
친구	친구+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 250
## “마이너리그 시절만 되살리면 될텐데… .
## “<마이너리그:POH> 시절만 되살리면 될텐데… .
“	“	SS	O
마이너	마이너	NNG	B-POH
리그	리그	NNG	I-POH
_	_	_	O
시절	시절	NNG	O
만	만	JX	O
_	_	_	O
되살리	되살리	VV	O
면	면	EC	O
_	_	_	O
될	되+ㄹ	VV+ETM	O
텐데	터+이+ㄴ데	NNB+VCP+EC	O
…	…	SE	O
_	_	_	O
.	.	SF	O

## 251
## 유 위원은 “메이저리그 후반기에 부진했던 것은 스윙 때 숙이던 상체를 바로 세우면서 힘과 정확성을 잃었기 때문”이라면서 “다시 방망이를 짧게 잡고 .
## <유:PER> 위원은 “<메이저리그:POH> 후반기에 부진했던 것은 스윙 때 숙이던 상체를 바로 세우면서 힘과 정확성을 잃었기 때문”이라면서 “다시 방망이를 짧게 잡고 .
유	유	NNP	B-PER
_	_	_	O
위원	위원	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
메이저	메이저	NNG	B-POH
리그	리그	NNG	I-POH
_	_	_	O
후반기	후반기	NNG	O
에	에	JKB	O
_	_	_	O
부진	부진하	VA	O
했	였	EP	O
던	던	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
스윙	스윙	NNG	O
_	_	_	O
때	때	NNG	O
_	_	_	O
숙이	숙이	VV	O
던	던	ETM	O
_	_	_	O
상체	상체	NNG	O
를	를	JKO	O
_	_	_	O
바로	바로	MAG	O
_	_	_	O
세우	세우	VV	O
면서	면서	EC	O
_	_	_	O
힘	힘	NNG	O
과	과	JC	O
_	_	_	O
정확성	정확성	NNG	O
을	을	JKO	O
_	_	_	O
잃	잃	VV	O
었	었	EP	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
”	”	SS	O
이	이	VCP	O
라면서	라면서	EC	O
_	_	_	O
“	“	SS	O
다시	다시	MAG	O
_	_	_	O
방망이	방망이	NNG	O
를	를	JKO	O
_	_	_	O
짧	짧	VA	O
게	게	EC	O
_	_	_	O
잡	잡	VV	O
고	고	EC	O
_	_	_	O
.	.	SF	O

## 252
## 서장훈(KCC)의 미들슛과 현주엽(LG)의 어시스트능력이 결합됐다 !
## <서장훈:PER>(<KCC:ORG>)의 미들슛과 <현주엽:PER>(<LG:ORG>)의 어시스트능력이 결합됐다 !
서장훈	서장훈	NNP	B-PER
(	(	SS	O
KCC	KCC	SL	B-ORG
)	)	SS	O
의	의	JKG	O
_	_	_	O
미들	미들	NNG	O
슛	슛	NNG	O
과	과	JC	O
_	_	_	O
현주엽	현주엽	NNP	B-PER
(	(	SS	O
LG	LG	SL	B-ORG
)	)	SS	O
의	의	JKG	O
_	_	_	O
어시스트	어시스트	NNG	O
능력	능력	NNG	O
이	이	JKS	O
_	_	_	O
결합	결합되	VV	O
됐	었	EP	O
다	다	EC	O
_	_	_	O
!	!	SF	O

## 253
## 바로 현주엽(LG)의 어시스트능력을 연상시키는 장면들이 플레이오프와 챔프전에서 계속 나오고 있다 .
## 바로 <현주엽:PER>(<LG:ORG>)의 어시스트능력을 연상시키는 장면들이 플레이오프와 챔프전에서 계속 나오고 있다 .
바로	바로	MAG	O
_	_	_	O
현주엽	현주엽	NNP	B-PER
(	(	SS	O
LG	LG	SL	B-ORG
)	)	SS	O
의	의	JKG	O
_	_	_	O
어시스트	어시스트	NNG	O
능력	능력	NNG	O
을	을	JKO	O
_	_	_	O
연상	연상	NNG	O
시키	시키	XSV	O
는	는	ETM	O
_	_	_	O
장면	장면	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
플레이오프	플레이오프	NNG	O
와	와	JC	O
_	_	_	O
챔프	챔프	NNG	O
전	전	XSN	O
에서	에서	JKB	O
_	_	_	O
계속	계속	MAG	O
_	_	_	O
나오	나오	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 254
## 김영(28)이 미국여자프로골프(LPGA)투어 스탠포드인터내셔널프로암(총 상금 200만달러)에서 공동선두에 오르며 리더보드를 점령했다 .
## <김영:PER>(<28:NOH>)이 <미국여자프로골프:POH>(<LPGA:POH>)투어 <스탠포드인터내셔널프로암:LOC>(총 상금 <200만달러:MNY>)에서 공동선두에 오르며 리더보드를 점령했다 .
김영	김영	NNP	B-PER
(	(	SS	O
28	28	SN	B-NOH
)	)	SS	O
이	이	JKS	O
_	_	_	O
미국	미국	NNP	B-POH
여자	여자	NNG	I-POH
프로	프로	NNG	I-POH
골프	골프	NNG	I-POH
(	(	SS	O
LPGA	LPGA	SL	B-POH
)	)	SS	O
투어	투어	NNG	O
_	_	_	O
스탠포드	스탠포드	NNP	B-LOC
인터내셔널	인터내셔널	NNG	I-LOC
프로암	프로암	NNP	I-LOC
(	(	SS	O
총	총	MM	O
_	_	_	O
상금	상금	NNG	O
_	_	_	O
200	200	SN	B-MNY
만	만	NR	I-MNY
달러	달러	NNB	I-MNY
)	)	SS	O
에서	에서	JKB	O
_	_	_	O
공동	공동	NNG	O
선두	선두	NNG	O
에	에	JKB	O
_	_	_	O
오르	오르	VV	O
며	며	EC	O
_	_	_	O
리더	리더	NNG	O
보드	보드	NNG	O
를	를	JKO	O
_	_	_	O
점령	점령하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 255
## 이미나(27 · KTF)와 배경은(23 · CJ)은 소퍼코스에서 나란히 2언더파 69타를 기록해 아니카 소렌스탐(스웨덴)
## <이미나:PER>(<27:NOH> · <KTF:ORG>)와 <배경은:PER>(<23:NOH> · <CJ:ORG>)은 소퍼코스에서 나란히 <2언더파:NOH> <69타:NOH>를 기록해 <아니카 소렌스탐:PER>(<스웨덴:LOC>)
이미나	이미나	NNP	B-PER
(	(	SS	O
27	27	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
KTF	KTF	SL	B-ORG
)	)	SS	O
와	와	JKB	O
_	_	_	O
배경	배경	NNG	B-PER
은	은	JX	I-PER
(	(	SS	O
23	23	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
CJ	CJ	SL	B-ORG
)	)	SS	O
은	은	JX	O
_	_	_	O
소퍼	소퍼	NNG	O
코스	코스	NNG	O
에서	에서	JKB	O
_	_	_	O
나란히	나란히	MAG	O
_	_	_	O
2	2	SN	B-NOH
언더	언더	NNG	I-NOH
파	파	NNG	I-NOH
_	_	_	O
69	69	SN	B-NOH
타	타	NNG	I-NOH
를	를	JKO	O
_	_	_	O
기록해	기록하+여	VV+EC	O
_	_	_	O
아니카	아니카	NNP	B-PER
_	_	_	I-PER
소렌스탐	소렌스탐	NNP	I-PER
(	(	SS	O
스웨덴	스웨덴	NNP	B-LOC
)	)	SS	O

## 256
## 김초롱(24)과 함께 공동 11위로 출발했다 .
## <김초롱:PER>(<24:NOH>)과 함께 공동 <11위:NOH>로 출발했다 .
김초롱	김초롱	NNP	B-PER
(	(	SS	O
24	24	SN	B-NOH
)	)	SS	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
공동	공동	NNG	O
_	_	_	O
11	11	SN	B-NOH
위	위	NNB	I-NOH
로	로	JKB	O
_	_	_	O
출발	출발하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 257
## 워싱턴 팬들은 하얀색 옷을 입고 마치 집회가 열리는듯한 분위기를 연출해 클리블랜드에 압박감을 심어줬다 .
## <워싱턴:ORG> 팬들은 하얀색 옷을 입고 마치 집회가 열리는듯한 분위기를 연출해 <클리블랜드:ORG>에 압박감을 심어줬다 .
워싱턴	워싱턴	NNP	B-ORG
_	_	_	O
팬	팬	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
하얀색	하얀색	NNG	O
_	_	_	O
옷	옷	NNG	O
을	을	JKO	O
_	_	_	O
입	입	VV	O
고	고	EC	O
_	_	_	O
마치	마치	MAG	O
_	_	_	O
집회	집회	NNG	O
가	가	JKS	O
_	_	_	O
열리	열리	VV	O
는	는	ETM	O
듯한	듯하+ㄴ	VX+ETM	O
_	_	_	O
분위기	분위기	NNG	O
를	를	JKO	O
_	_	_	O
연출해	연출하+여	VV+EC	O
_	_	_	O
클리블랜드	클리블랜드	NNP	B-ORG
에	에	JKB	O
_	_	_	O
압박감	압박감	NNG	O
을	을	JKO	O
_	_	_	O
심	심	VV	O
어	어	EC	O
줬	주+었	VX+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 258
## 아레나스는 경기개시 전 중계테이블에 올라가 직접 팬들의 함성을 유도했다 .
## <아레나스:PER>는 경기개시 전 중계테이블에 올라가 직접 팬들의 함성을 유도했다 .
아레나스	아레나스	NNP	B-PER
는	는	JX	O
_	_	_	O
경기	경기	NNG	O
개시	개시	NNG	O
_	_	_	O
전	전	NNG	O
_	_	_	O
중계	중계	NNG	O
테이블	테이블	NNG	O
에	에	JKB	O
_	_	_	O
올라가	올라가+아	VV+EC	O
_	_	_	O
직접	직접	MAG	O
_	_	_	O
팬	팬	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
함성	함성	NNG	O
을	을	JKO	O
_	_	_	O
유도	유도하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 259
## 제임스는 22점 7리바운드를 기록하며 자신이 과대평가된 선수가 아니라는 사실을 증명했다 .
## <제임스:PER>는 <22점:NOH> <7리바운드:NOH>를 기록하며 자신이 과대평가된 선수가 아니라는 사실을 증명했다 .
제임스	제임스	NNP	B-PER
는	는	JX	O
_	_	_	O
22	22	SN	B-NOH
점	점	NNB	I-NOH
_	_	_	O
7	7	SN	B-NOH
리바운드	리바운드	NNG	I-NOH
를	를	JKO	O
_	_	_	O
기록하	기록하	VV	O
며	며	EC	O
_	_	_	O
자신	자신	NNG	O
이	이	JKS	O
_	_	_	O
과대평가된	과대평가되+ㄴ	VV+ETM	O
_	_	_	O
선수	선수	NNG	O
가	가	JKC	O
_	_	_	O
아니	아니	VCN	O
라는	라는	ETM	O
_	_	_	O
사실	사실	NNG	O
을	을	JKO	O
_	_	_	O
증명	증명하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 260
## ▶ 르브론 제임스, 50득점 10도움 대활약
## ▶ <르브론 제임스:PER>, <50득점:NOH> <10도움:NOH> 대활약
▶	▶	SW	O
_	_	_	O
르브론	르브론	NNP	B-PER
_	_	_	I-PER
제임스	제임스	NNP	I-PER
,	,	SP	O
_	_	_	O
50	50	SN	B-NOH
득점	득점	NNG	I-NOH
_	_	_	O
10	10	SN	B-NOH
도움	도움	NNG	I-NOH
_	_	_	O
대활약	대활약	NNG	O

## 261
## 예선전은 플레이플(Playple.com)에서 5주간 실시간 온라인으로 중계된다 .
## 예선전은 <플레이플:POH>(<Playple.com:POH>)에서 <5주간:DUR> 실시간 온라인으로 중계된다 .
예선전	예선전	NNG	O
은	은	JX	O
_	_	_	O
플레이	플레이	NNG	B-POH
플	플	NNG	I-POH
(	(	SS	O
Playple	Playple	SL	B-POH
.	.	SF	I-POH
com	com	SL	I-POH
)	)	SS	O
에서	에서	JKB	O
_	_	_	O
5	5	SN	B-DUR
주간	주간	NNB	I-DUR
_	_	_	O
실시간	실시간	NNG	O
_	_	_	O
온라인	온라인	NNG	O
으로	으로	JKB	O
_	_	_	O
중계된다	중계되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 262
## 김형성은 25일 제주 세인트프레드골프장(파72 ㆍ 7466야드)에서 이어진 둘째날 경기에서 보기없이 4개의 버디를 솎아내며 이날만 4언더파, 합계 3언더파 141타로 본격적인 우승진군에 돌입했다 .
