## 1
## 이동근(광명북) 2(21-19 21-13)0 최영우(진광)
## <이동근:PER>(<광명북:ORG>) <2:NOH>(<21-19:NOH> <21-13:NOH>)<0:NOH> <최영우:PER>(<진광:ORG>)
이동근	이동근	NNP	B-PER
_	_	_	O
배구	배구	NNG	O
단	단	XSN	O
_	_	_	O
박기원	박기원	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
카이	카이	NNP	B-PER
_	_	_	O
선수	선수	NNG	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
"	"	SS	O
압도적	압도적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
체격	체격	NNG	O
조건	조건	NNG	O
에서	에서	JKB	O
_	_	_	O
나오	나오	VV	O
는	는	ETM	O
_	_	_	O
위력	위력	NNG	O
_	_	_	O
못	못하	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
게	게	EC	O
,	,	SP	O
_	_	_	O
빠른	빠르+ㄴ	VA+ETM	O
_	_	_	O
스피드	스피드	NNG	O
를	를	JKO	O
_	_	_	O
갖추	갖추	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
대형	대형	NNG	O
_	_	_	O
공격수	공격수	NNG	O
로	로	JKB	O
,	,	SP	O
_	_	_	O
현재	현재	NNG	O
도	도	JX	O
_	_	_	O
훌륭하	훌륭하	VA	O
지만	지만	EC	O
_	_	_	O
앞	앞	NNG	O
으로	으로	JKB	O
의	의	JKG	O
_	_	_	O
발전	발전	NNG	O
이	이	JKS	O
_	_	_	O
더욱	더욱	MAG	O
_	_	_	O
기대되	기대되	VV	O
는	는	ETM	O
_	_	_	O
선수	선수	NNG	O
"	"	SS	O
라고	라고	JKQ	O
_	_	_	O
영입	영입	NNG	O
_	_	_	O
소감	소감	NNG	O
을	을	JKO	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 246
## 최종 점수대의 투표율에서는 70점-60점대 브라질 승리가 19.46%로 가장 높았으며, 70-70점대 박빙승부(11.17%), 80-70점대 브라질 승리(8.79%), 60-60점대 접전(7.45%), 70-50점대 브라질 승리(7.11%) 순으로 집계됐다 .
## 최종 점수대의 투표율에서는 <70점:NOH>-<60점:NOH>대 <브라질:ORG> 승리가 <19.46%:PNT>로 가장 높았으며, <70:NOH>-<70점:NOH>대 박빙승부(<11.17%:PNT>), <80:NOH>-<70점:NOH>대 <브라질:ORG> 승리(<8.79%:PNT>), <60:NOH>-<60점:NOH>대 접전(<7.45%:PNT>), <70:NOH>-<50점:NOH>대 브라질 승리(<7.11%:PNT>) 순으로 집계됐다 .
최종	최종	NNG	O
_	_	_	O
점수	점수	NNG	O
대	대	XSN	O
의	의	JKG	O
_	_	_	O
투표율	투표율	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
70	70	SN	B-NOH
점	점	NNB	I-NOH
-	-	SO	O
60	60	SN	B-NOH
점	점	NNB	I-NOH
대	대	XSN	O
_	_	_	O
브라질	브라질	NNP	B-ORG
_	_	_	O
승리	승리	NNG	O
가	가	JKS	O
_	_	_	O
19.46	19.46	SN	B-PNT
%	%	SW	I-PNT
로	로	JKB	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
높	높	VA	O
았	았	EP	O
으며	으며	EC	O
,	,	SP	O
_	_	_	O
70	70	SN	B-NOH
-	-	SO	O
70	70	SN	B-NOH
점	점	NNB	I-NOH
대	대	XSN	O
_	_	_	O
박빙	박빙	NNG	O
승부	승부	NNG	O
(	(	SS	O
11.17	11.17	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
80	80	SN	B-NOH
-	-	SO	O
70	70	SN	B-NOH
점	점	NNB	I-NOH
대	대	XSN	O
_	_	_	O
브라질	브라질	NNP	B-ORG
_	_	_	O
승리	승리	NNG	O
(	(	SS	O
8.79	8.79	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
60	60	SN	B-NOH
-	-	SO	O
60	60	SN	B-NOH
점	점	NNB	I-NOH
대	대	XSN	O
_	_	_	O
접전	접전	NNG	O
(	(	SS	O
7.45	7.45	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
70	70	SN	B-NOH
-	-	SO	O
50	50	SN	B-NOH
점	점	NNB	I-NOH
대	대	XSN	O
_	_	_	O
브라질	브라질	NNP	O
_	_	_	O
승리	승리	NNG	O
(	(	SS	O
7.11	7.11	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
_	_	_	O
순	순	NNG	O
으로	으로	JKB	O
_	_	_	O
집계	집계되	VV	O
됐	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 247
## 말하자면 상대적으로 버거운 상대라고 할 수 있는 호주, 러시아, 브라질전보다는 라트비아, 벨로루시전의 경우 우리팀의 수비 전술이 효과를 발휘할 가능성이 높고, 득점대도 상대적으로 낮을 것이라는 예측이 가능하다 .
## 말하자면 상대적으로 버거운 상대라고 할 수 있는 <호주:POH>, <러시아:POH>, <브라질전:POH>보다는 <라트비아:POH>, <벨로루시전:POH>의 경우 우리팀의 수비 전술이 효과를 발휘할 가능성이 높고, 득점대도 상대적으로 낮을 것이라는 예측이 가능하다 .
말하	말하	VV	O
자면	자면	EC	O
_	_	_	O
상대적	상대적	NNG	O
으로	으로	JKB	O
_	_	_	O
버거	버겁	VA	O
운	ㄴ	ETM	O
_	_	_	O
상대	상대+이	NNG+VCP	O
라고	라고	EC	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
호주	호주	NNP	B-POH
,	,	SP	O
_	_	_	O
러시아	러시아	NNP	B-POH
,	,	SP	O
_	_	_	O
브라질	브라질	NNP	B-POH
전	전	XSN	I-POH
보다	보다	JKB	O
는	는	JX	O
_	_	_	O
라트비아	라트비아	NNP	B-POH
,	,	SP	O
_	_	_	O
벨로루시	벨로루시	NNP	B-POH
전	전	XSN	I-POH
의	의	JKG	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
우리	우리	NP	O
팀	팀	NNG	O
의	의	JKG	O
_	_	_	O
수비	수비	NNG	O
_	_	_	O
전술	전술	NNG	O
이	이	JKS	O
_	_	_	O
효과	효과	NNG	O
를	를	JKO	O
_	_	_	O
발휘할	발휘하+ㄹ	VV+ETM	O
_	_	_	O
가능성	가능성	NNG	O
이	이	JKS	O
_	_	_	O
높	높	VA	O
고	고	EC	O
,	,	SP	O
_	_	_	O
득점	득점	NNG	O
대	대	XSN	O
도	도	JX	O
_	_	_	O
상대적	상대적	NNG	O
으로	으로	JKB	O
_	_	_	O
낮	낮	VA	O
을	을	ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
예측	예측	NNG	O
이	이	JKS	O
_	_	_	O
가능하	가능하	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 248
## 한편 올림픽 기간동안 발매되는 농구토토 W매치는 9일 브라질-한국전을 대상으로 하는 43회차를 시작으로, 11일 한국-러시아전, 13일 호주-한국전, 15일 한국-벨로루시전, 17일 라트비아-한국전 등 조별 예선전을 대상으로 47회차까지 모두 5개 회차의 게임이 연속 시행된다 .
## 한편 올림픽 기간동안 발매되는 <농구토토:POH> <W매치:POH>는 <9일:DAT> <브라질-한국전:POH>을 대상으로 하는 <43회:NOH>차를 시작으로, <11일:DAT> <한국-러시아전:POH>, <13일:DAT> <호주-한국전:POH>, <15일:DAT> <한국-벨로루시전:POH>, <17일:DAT> <라트비아-한국전:POH> 등 조별 예선전을 대상으로 <47회:NOH>차까지 모두 <5개:NOH> 회차의 게임이 연속 시행된다 .
한편	한편	MAG	O
_	_	_	O
올림픽	올림픽	NNG	O
_	_	_	O
기간	기간	NNG	O
동안	동안	NNG	O
_	_	_	O
발매되	발매되	VV	O
는	는	ETM	O
_	_	_	O
농구토토	농구토토	NNG	B-POH
_	_	_	O
W	W	SL	B-POH
매치	매치	NNG	I-POH
는	는	JX	O
_	_	_	O
9	9	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
브라질	브라질	NNP	B-POH
-	-	SO	I-POH
한국	한국	NNP	I-POH
전	전	XSN	I-POH
을	을	JKO	O
_	_	_	O
대상	대상	NNG	O
으로	으로	JKB	O
_	_	_	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
43	43	SN	B-NOH
회차	회차	NNG	O
를	를	JKO	O
_	_	_	O
시작	시작	NNG	O
으로	으로	JKB	O
,	,	SP	O
_	_	_	O
11	11	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
한국	한국	NNP	B-POH
-	-	SO	I-POH
러시아	러시아	NNP	I-POH
전	전	NNP	I-POH
,	,	SP	O
_	_	_	O
13	13	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
호주	호주	NNP	B-POH
-	-	SO	I-POH
한국	한국	NNP	I-POH
전	전	XSN	I-POH
,	,	SP	O
_	_	_	O
15	15	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
한국	한국	NNP	B-POH
-	-	SO	I-POH
벨로루시	벨로루시	NNP	I-POH
전	전	NNP	I-POH
,	,	SP	O
_	_	_	O
17	17	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
라트비아	라트비아	NNP	B-POH
-	-	SO	I-POH
한국	한국	NNP	I-POH
전	전	XSN	I-POH
_	_	_	O
등	등	NNB	O
_	_	_	O
조별	조별	NNG	O
_	_	_	O
예선전	예선전	NNG	O
을	을	JKO	O
_	_	_	O
대상	대상	NNG	O
으로	으로	JKB	O
_	_	_	O
47	47	SN	B-NOH
회차	회차	NNG	O
까지	까지	JX	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
5	5	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
회	회	NNB	O
차	차	NNB	O
의	의	JKG	O
_	_	_	O
게임	게임	NNG	O
이	이	JKS	O
_	_	_	O
연속	연속	NNG	O
_	_	_	O
시행된다	시행되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 249
## 리딤팀 역시 정통 센터가 없어 골밑 싸움에서 특별한 위력을 보이지는 못할 것으로 예상된다 .
## <리딤팀:ORG> 역시 정통 센터가 없어 골밑 싸움에서 특별한 위력을 보이지는 못할 것으로 예상된다 .
리딤팀	리딤팀	NNG	B-ORG
_	_	_	O
역시	역시	MAG	O
_	_	_	O
정통	정통	NNG	O
_	_	_	O
센터	센터	NNG	O
가	가	JKS	O
_	_	_	O
없	없	VA	O
어	어	EC	O
_	_	_	O
골	골	NNG	O
밑	밑	NNG	O
_	_	_	O
싸움	싸움	NNG	O
에서	에서	JKB	O
_	_	_	O
특별한	특별하+ㄴ	VA+ETM	O
_	_	_	O
위력	위력	NNG	O
을	을	JKO	O
_	_	_	O
보이	보이	VV	O
지	지	EC	O
는	는	JX	O
_	_	_	O
못할	못하+ㄹ	VX+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
예상된다	예상되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 250
## 별도의 장소에서 훈련 한국 남자 유도 대표팀이 7일부터는 대회조직위원회가 제공한 훈련장이 아닌 별도의 장소에서 훈련하기로 결정했다 .
## 별도의 장소에서 훈련 <한국 남자 유도 대표팀:ORG>이 <7일:DAT>부터는 대회조직위원회가 제공한 훈련장이 아닌 별도의 장소에서 훈련하기로 결정했다 .
별도	별도	NNG	O
의	의	JKG	O
_	_	_	O
장소	장소	NNG	O
에서	에서	JKB	O
_	_	_	O
훈련	훈련	NNG	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	I-ORG
남자	남자	NNG	I-ORG
_	_	_	I-ORG
유도	유도	NNG	I-ORG
_	_	_	I-ORG
대표	대표	NNG	I-ORG
팀	팀	NNG	I-ORG
이	이	JKS	O
_	_	_	O
7	7	SN	B-DAT
일	일	NNB	I-DAT
부터	부터	JX	O
는	는	JX	O
_	_	_	O
대회	대회	NNG	O
조직	조직	NNG	O
위원회	위원회	NNG	O
가	가	JKS	O
_	_	_	O
제공한	제공하+ㄴ	VV+ETM	O
_	_	_	O
훈련장	훈련장	NNG	O
이	이	JKC	O
_	_	_	O
아닌	아니+ㄴ	VCN+ETM	O
_	_	_	O
별도	별도	NNG	O
의	의	JKG	O
_	_	_	O
장소	장소	NNG	O
에서	에서	JKB	O
_	_	_	O
훈련하	훈련하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
결정	결정하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 251
## 날씨 선선해 에어콘 자제 요청 한국 선수단은 저녁 날씨가 예상 외로 선선해 안도하는 분위기 .
## 날씨 선선해 에어콘 자제 요청 <한국 선수단:ORG>은 저녁 날씨가 예상 외로 선선해 안도하는 분위기 .
날씨	날씨	NNG	O
_	_	_	O
선선해	선선하+여	VA+EC	O
_	_	_	O
에어콘	에어콘	NNG	O
_	_	_	O
자제	자제	NNG	O
_	_	_	O
요청	요청	NNG	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	I-ORG
선수단	선수단	NNG	I-ORG
은	은	JX	O
_	_	_	O
저녁	저녁	NNG	O
_	_	_	O
날씨	날씨	NNG	O
가	가	JKS	O
_	_	_	O
예상	예상	NNG	O
_	_	_	O
외	외	NNB	O
로	로	JKB	O
_	_	_	O
선선해	선선하+여	VA+EC	O
_	_	_	O
안도하	안도하	VV	O
는	는	ETM	O
_	_	_	O
분위기	분위기	NNG	O
_	_	_	O
.	.	SF	O

## 252
## 스페인-아르헨티나, 미국도 두려워하는 강호 미국은 스페인, 그리스, 독일, 중국, 앙골라와 함께 B조에 속해있다 .
## <스페인:ORG>-<아르헨티나:ORG>, <미국:ORG>도 두려워하는 강호 <미국:ORG>은 <스페인:ORG>, <그리스:ORG>, <독일:ORG>, <중국:ORG>, <앙골라:ORG>와 함께 <B조:ORG>에 속해있다 .
스페인	스페인	NNP	B-ORG
-	-	SO	O
아르헨티나	아르헨티나	NNP	B-ORG
,	,	SP	O
_	_	_	O
미국	미국	NNP	B-ORG
도	도	JX	O
_	_	_	O
두려워하	두려워하	VV	O
는	는	ETM	O
_	_	_	O
강호	강호	NNG	O
_	_	_	O
미국	미국	NNP	B-ORG
은	은	JX	O
_	_	_	O
스페인	스페인	NNP	B-ORG
,	,	SP	O
_	_	_	O
그리스	그리스	NNP	B-ORG
,	,	SP	O
_	_	_	O
독일	독일	NNP	B-ORG
,	,	SP	O
_	_	_	O
중국	중국	NNP	B-ORG
,	,	SP	O
_	_	_	O
앙골라	앙골라	NNP	B-ORG
와	와	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
B	B	SL	B-ORG
조	조	NNG	I-ORG
에	에	JKB	O
_	_	_	O
속해	속하+어	VV+EC	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 253
## 12명 중 무려 7명이 미국프로농구(NBA) 무대를 경험했다 .
## <12명:NOH> 중 무려 <7명:NOH>이 <미국프로농구:ORG>(<NBA:ORG>) 무대를 경험했다 .
12	12	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
중	중	NNB	O
_	_	_	O
무려	무려	MAG	O
_	_	_	O
7	7	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
미국	미국	NNP	B-ORG
프로	프로	NNG	I-ORG
농구	농구	NNG	I-ORG
(	(	SS	O
NBA	NBA	SL	B-ORG
)	)	SS	O
_	_	_	O
무대	무대	NNG	O
를	를	JKO	O
_	_	_	O
경험	경험하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 254
## 그리스는 2년 전 세계선수권 4강에서 미국을 격침한 바 있다 .
## <그리스:ORG>는 <2년:DUR> 전 세계선수권 <4강:NOH>에서 미국을 격침한 바 있다 .
그리스	그리스	NNP	B-ORG
는	는	JX	O
_	_	_	O
2	2	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
전	전	NNG	O
_	_	_	O
세계	세계	NNG	O
선수권	선수권	NNG	O
_	_	_	O
4	4	SN	B-NOH
강	강	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
미국	미국	NNP	O
을	을	JKO	O
_	_	_	O
격침한	격침하+ㄴ	VV+ETM	O
_	_	_	O
바	바	NNB	O
_	_	_	O
있	있	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 255
## 중국, 올림픽 메달 가능한가지난 2006-07 NBA 정규시즌 MVP 더크 노비츠키가 이끄는 독일은 LA 클리퍼스의 센터 크리스 케이먼의 가세로 골밑만큼은 누구와 붙어도 할만하다는 평가 .
## <중국:ORG>, 올림픽 메달 가능한가지난 <2006-07:DUR> <NBA 정규시즌:POH> MVP <더크 노비츠키:PER>가 이끄는 <독일:ORG>은 <LA 클리퍼스:ORG>의 센터 <크리스 케이먼:PER>의 가세로 골밑만큼은 누구와 붙어도 할만하다는 평가 .
중국	중국	NNP	B-ORG
,	,	SP	O
_	_	_	O
올림픽	올림픽	NNG	O
_	_	_	O
메달	메달	NNG	O
_	_	_	O
가능	가능	NNG	O
한	한	NNG	O
가	가	XSN	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
2006	2006	SN	B-DUR
-	-	SO	I-DUR
07	07	SN	I-DUR
_	_	_	O
NBA	NBA	SL	B-POH
_	_	_	I-POH
정규	정규	NNG	I-POH
시즌	시즌	NNG	I-POH
_	_	_	O
MVP	MVP	SL	O
_	_	_	O
더크	더크	NNP	B-PER
_	_	_	I-PER
노비츠키	노비츠키	NNP	I-PER
가	가	JKS	O
_	_	_	O
이끄	이끌	VV	O
는	는	ETM	O
_	_	_	O
독일	독일	NNP	B-ORG
은	은	JX	O
_	_	_	O
LA	LA	SL	B-ORG
_	_	_	I-ORG
클리퍼스	클리퍼스	NNP	I-ORG
의	의	JKG	O
_	_	_	O
센터	센터	NNG	O
_	_	_	O
크리스	크리스	NNP	B-PER
_	_	_	I-PER
케이먼	케이먼	NNP	I-PER
의	의	JKG	O
_	_	_	O
가세	가세	NNG	O
로	로	JKB	O
_	_	_	O
골	골	NNG	O
밑	밑	NNG	O
만큼	만큼	JX	O
은	은	JX	O
_	_	_	O
누구	누구	NP	O
와	와	JKB	O
_	_	_	O
붙	붙	VV	O
어도	어도	EC	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
만하	만하	VX	O
다는	다는	ETM	O
_	_	_	O
평가	평가	NNG	O
_	_	_	O
.	.	SF	O

## 256
## 이 외에도 결코 만만치 않은 전력을 갖춘 26위 라트비아, 30위 벨로루시와 상대해야한다 .
## 이 외에도 결코 만만치 않은 전력을 갖춘 <26위:NOH> <라트비아:ORG>, <30위:NOH> <벨로루시:ORG>와 상대해야한다 .
이	이	MM	O
_	_	_	O
외	외	NNB	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
결코	결코	MAG	O
_	_	_	O
만만	만만하	VA	O
치	지	EC	O
_	_	_	O
않	않	VX	O
은	은	ETM	O
_	_	_	O
전력	전력	NNG	O
을	을	JKO	O
_	_	_	O
갖춘	갖추+ㄴ	VV+ETM	O
_	_	_	O
26	26	SN	B-NOH
위	위	NNB	I-NOH
_	_	_	O
라트비아	라트비아	NNP	B-ORG
,	,	SP	O
_	_	_	O
30	30	SN	B-NOH
위	위	NNB	I-NOH
_	_	_	O
벨로루시	벨로루시	NNP	B-ORG
와	와	JKB	O
_	_	_	O
상대해야	상대하+여야	VV+EC	O
한다	하+ㄴ다	VX+EC	O
_	_	_	O
.	.	SF	O

## 257
## 2년 전 세계선수권 4강에서 미국의 국제대회 50연승 행진을 중단시킨 데 이어 작년 유럽선수권 우승을 차지했다 .
## <2년:DUR> 전 세계선수권 <4강:NOH>에서 <미국:ORG>의 국제대회 <50연승:NOH> 행진을 중단시킨 데 이어 작년 유럽선수권 우승을 차지했다 .
2	2	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
전	전	NNG	O
_	_	_	O
세계	세계	NNG	O
선수권	선수권	NNG	O
_	_	_	O
4	4	SN	B-NOH
강	강	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
미국	미국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
국제	국제	NNG	O
대회	대회	NNG	O
_	_	_	O
50	50	SN	B-NOH
연승	연승	NNG	I-NOH
_	_	_	O
행진	행진	NNG	O
을	을	JKO	O
_	_	_	O
중단	중단	NNG	O
시킨	시키+ㄴ	XSV+ETM	O
_	_	_	O
데	데	NNB	O
_	_	_	O
이	잇	VV	O
어	어	EC	O
_	_	_	O
작년	작년	NNG	O
_	_	_	O
유럽	유럽	NNP	O
선수권	선수권	NNG	O
_	_	_	O
우승	우승	NNG	O
을	을	JKO	O
_	_	_	O
차지	차지하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 258
## 라트비아는 신흥강호다 .
## <라트비아:ORG>는 신흥강호다 .
라트비아	라트비아	NNP	B-ORG
는	는	JX	O
_	_	_	O
신흥	신흥	NNG	O
강호	강호	NNG	O
다	다	NNG	O
_	_	_	O
.	.	SF	O

## 259
## 따라서 9일 열리는 대회 첫 경기 브라질전에 사활을 걸어야한다 .
## 따라서 <9일:DAT> 열리는 대회 첫 경기 <브라질전:POH>에 사활을 걸어야한다 .
따라서	따라서	MAJ	O
_	_	_	O
9	9	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
열리	열리	VV	O
는	는	ETM	O
_	_	_	O
대회	대회	NNG	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
경기	경기	NNG	O
_	_	_	O
브라질	브라질	NNP	B-POH
전	전	XSN	I-POH
에	에	JKB	O
_	_	_	O
사활	사활	NNG	O
을	을	JKO	O
_	_	_	O
걸	걸	VV	O
어야	어야	EC	O
한다	하+ㄴ다	VX+EC	O
_	_	_	O
.	.	SF	O

## 260
## ▲미국, 세계최강 지킬까
## ▲<미국:ORG>, 세계최강 지킬까
▲	▲	SW	O
미국	미국	NNP	B-ORG
,	,	SP	O
_	_	_	O
세계	세계	NNG	O
최강	최강	NNG	O
_	_	_	O
지킬까	지키+ㄹ까	VV+EC	O

## 261
## WNBA 역대 최고의 선수 중 하나인 196cm의 리사 레슬리와 193cm로 전 포지션을 소화할 수 있는 '얼짱스타' 캔디스 파커가 중심을 이룬다 .
## <WNBA:ORG> 역대 최고의 선수 중 하나인 <196cm:NOH>의 <리사 레슬리:PER>와 <193cm:NOH>로 전 포지션을 소화할 수 있는 '얼짱스타' <캔디스 파커:PER>가 중심을 이룬다 .
WNBA	WNBA	SL	B-ORG
_	_	_	O
역대	역대	NNG	O
_	_	_	O
최고	최고	NNG	O
의	의	JKG	O
_	_	_	O
선수	선수	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
하나	하나	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
196	196	SN	B-NOH
cm	cm	SL	I-NOH
의	의	JKG	O
_	_	_	O
리사	리사	NNP	B-PER
_	_	_	I-PER
레슬리	레슬리	NNP	I-PER
와	와	JC	O
_	_	_	O
193	193	SN	B-NOH
cm	cm	SL	I-NOH
로	로	JKB	O
_	_	_	O
전	전	MM	O
_	_	_	O
포지션	포지션	NNG	O
을	을	JKO	O
_	_	_	O
소화할	소화하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
'	'	SS	O
얼짱	얼짱	NNG	O
스타	스타	NNG	O
'	'	SS	O
_	_	_	O
캔디스	캔디스	NNP	B-PER
_	_	_	I-PER
파커	파커	NNP	I-PER
가	가	JKS	O
_	_	_	O
중심	중심	NNG	O
을	을	JKO	O
_	_	_	O
이룬다	이루+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 262
## ▶ 한국 여자농구, 올림픽 출정식 "열정과 투지만큼은 지지 않겠다"
## ▶ <한국:ORG> 여자농구, 올림픽 출정식 "열정과 투지만큼은 지지 않겠다"
▶	▶	SW	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	O
여자	여자	NNG	O
농구	농구	NNG	O
,	,	SP	O
_	_	_	O
올림픽	올림픽	NNG	O
_	_	_	O
출정식	출정식	NNG	O
_	_	_	O
"	"	SS	O
열정	열정	NNG	O
과	과	JC	O
_	_	_	O
투지	투지	NNG	O
만큼	만큼	JX	O
은	은	JX	O
_	_	_	O
지	지	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
겠	겠	EP	O
다	다	EF	O
"	"	SS	O

## 263
## 부시 대통령이 임기 도중 올림픽 경기를 관전하는 것은 이번이 처음이다 .
## <부시:PER> 대통령이 임기 도중 올림픽 경기를 관전하는 것은 이번이 처음이다 .
부시	부시	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
이	이	JKS	O
_	_	_	O
임기	임기	NNG	O
_	_	_	O
도중	도중	NNG	O
_	_	_	O
올림픽	올림픽	NNG	O
_	_	_	O
경기	경기	NNG	O
를	를	JKO	O
_	_	_	O
관전하	관전하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
이번	이번	NNG	O
이	이	JKS	O
_	_	_	O
처음	처음	NNG	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 264
## ▶ 美 남자농구는 '드림팀' 아닌 '리딤팀', 8년만에 정상탈환 노려
## ▶ <美:LOC> 남자농구는 '드림팀' 아닌 '<리딤팀:ORG>', <8년:NOH>만에 정상탈환 노려
▶	▶	SW	O
_	_	_	O
美	美	SH	B-LOC
_	_	_	O
남자	남자	NNG	O
농구	농구	NNG	O
는	는	JX	O
_	_	_	O
'	'	SS	O
드림	드림	NNG	O
팀	팀	NNG	O
'	'	SS	O
_	_	_	O
아닌	아니+ㄴ	VCN+ETM	O
_	_	_	O
'	'	SS	O
리딤팀	리딤팀	NNG	B-ORG
'	'	SS	O
,	,	SP	O
_	_	_	O
8	8	SN	B-NOH
년	년	NNB	I-NOH
만	만	NNB	O
에	에	JKB	O
_	_	_	O
정상	정상	NNG	O
탈환	탈환	NNG	O
_	_	_	O
노려	노리+어	VV+EC	O

## 265
## 그는 7일 메인프레스센터에서 열린 기자회견에서 "경기장과 선수촌 등에서 무작위로 4500여에 이르는 도핑테스트를 실시한다"며 "2004년 아테네올림픽을 근거로 볼 때 30~40명의 선수가 약물 반응에 적발될 것으로 예상한다"고 밝혔다 ．
## 그는 <7일:DAT> <메인프레스센터:LOC>에서 열린 기자회견에서 "경기장과 선수촌 등에서 무작위로 <4500:NOH>여에 이르는 도핑테스트를 실시한다"며 "<2004년:DAT> <아테네올림픽:POH>을 근거로 볼 때 <30:NOH>~<40명:NOH>의 선수가 약물 반응에 적발될 것으로 예상한다"고 밝혔다 ．
그	그	NP	O
는	는	JX	O
_	_	_	O
7	7	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
메인프레스센터	메인프레스센터	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
기자	기자	NNG	O
회견	회견	NNG	O
에서	에서	JKB	O
_	_	_	O
"	"	SS	O
경기장	경기장	NNG	O
과	과	JC	O
_	_	_	O
선수촌	선수촌	NNG	O
_	_	_	O
등	등	NNB	O
에서	에서	JKB	O
_	_	_	O
무작위	무작위	NNG	O
로	로	JKB	O
_	_	_	O
4500	4500	SN	B-NOH
여	여	XSN	O
에	에	JKB	O
_	_	_	O
이르	이르	VV	O
는	는	ETM	O
_	_	_	O
도핑테스트	도핑테스트	NNG	O
